0.0015499     	 -7.770018e+04 6.835079e+04 1.132755e+05 	 -7.762921e+04 6.835110e+04 1.132760e+05 	 -7.097220e+01 -3.069710e-01 -5.329617e-01 
0.00197972    	 -5.748397e+04 6.015259e+04 1.015540e+05 	 -5.741331e+04 6.015294e+04 1.015545e+05 	 -7.066305e+01 -3.543767e-01 -5.509810e-01 
0.00249549    	 -4.321742e+04 5.446492e+04 9.364966e+04 	 -4.314707e+04 5.446533e+04 9.365023e+04 	 -7.035048e+01 -4.053719e-01 -5.630771e-01 
0.00311429    	 -3.309267e+04 5.042995e+04 8.818322e+04 	 -3.302263e+04 5.043042e+04 8.818379e+04 	 -7.003683e+01 -4.615858e-01 -5.705398e-01 
0.00385657    	 -2.592902e+04 4.746580e+04 8.434634e+04 	 -2.585929e+04 4.746633e+04 8.434691e+04 	 -6.972318e+01 -5.236838e-01 -5.714222e-01 
0.00474757    	 -2.141984e+04 4.505580e+04 8.158730e+04 	 -2.135043e+04 4.505639e+04 8.158786e+04 	 -6.940884e+01 -5.925768e-01 -5.662092e-01 
0.00581659    	 -1.855250e+04 4.314267e+04 7.955951e+04 	 -1.848340e+04 4.314334e+04 7.956007e+04 	 -6.909442e+01 -6.692627e-01 -5.547173e-01 
0.00709941    	 -1.640365e+04 4.155150e+04 7.805136e+04 	 -1.633486e+04 4.155225e+04 7.805191e+04 	 -6.878585e+01 -7.548332e-01 -5.405024e-01 
0.00863879    	 -1.492383e+04 4.023633e+04 7.686038e+04 	 -1.485535e+04 4.023718e+04 7.686090e+04 	 -6.848734e+01 -8.493189e-01 -5.244499e-01 
0.0104849     	 -1.417495e+04 3.917009e+04 7.590923e+04 	 -1.410675e+04 3.917104e+04 7.590974e+04 	 -6.820398e+01 -9.510701e-01 -5.073154e-01 
0.0126986     	 -1.340653e+04 3.827333e+04 7.523221e+04 	 -1.333859e+04 3.827439e+04 7.523270e+04 	 -6.794357e+01 -1.057846e+00 -4.868158e-01 
0.0153526     	 -1.294351e+04 3.756903e+04 7.480397e+04 	 -1.287579e+04 3.757019e+04 7.480443e+04 	 -6.772032e+01 -1.167780e+00 -4.612299e-01 
