0.297591      	 -4.280443e+03 3.305649e+04 6.600654e+04 	 -4.210164e+03 3.305779e+04 6.600890e+04 	 -7.027884e+01 -1.296439e+00 -2.363838e+00 
0.331039      	 -4.351189e+03 3.291992e+04 6.583135e+04 	 -4.275709e+03 3.292118e+04 6.583407e+04 	 -7.547980e+01 -1.263924e+00 -2.722826e+00 
0.362895      	 -4.400984e+03 3.283520e+04 6.573262e+04 	 -4.320266e+03 3.283641e+04 6.573566e+04 	 -8.071838e+01 -1.202686e+00 -3.049701e+00 
0.393233      	 -4.436777e+03 3.275149e+04 6.565174e+04 	 -4.350717e+03 3.275261e+04 6.565509e+04 	 -8.605997e+01 -1.120360e+00 -3.346104e+00 
0.426942      	 -4.476511e+03 3.266839e+04 6.554126e+04 	 -4.384095e+03 3.266939e+04 6.554490e+04 	 -9.241685e+01 -1.008273e+00 -3.630744e+00 
0.460652      	 -4.511904e+03 3.259889e+04 6.543617e+04 	 -4.412592e+03 3.259975e+04 6.544006e+04 	 -9.931211e+01 -8.606346e-01 -3.891757e+00 
0.494361      	 -4.546589e+03 3.254859e+04 6.532042e+04 	 -4.439868e+03 3.254927e+04 6.532456e+04 	 -1.067213e+02 -6.771154e-01 -4.141882e+00 
0.52807       	 -4.580466e+03 3.250273e+04 6.520911e+04 	 -4.465809e+03 3.250321e+04 6.521347e+04 	 -1.146569e+02 -4.804269e-01 -4.359552e+00 
0.561779      	 -4.612851e+03 3.244466e+04 6.506347e+04 	 -4.489702e+03 3.244491e+04 6.506802e+04 	 -1.231492e+02 -2.502303e-01 -4.551064e+00 
0.595489      	 -4.643430e+03 3.239430e+04 6.492972e+04 	 -4.511311e+03 3.239433e+04 6.493445e+04 	 -1.321191e+02 -2.822139e-02 -4.734821e+00 
0.632262      	 -4.678182e+03 3.231318e+04 6.474932e+04 	 -4.535928e+03 3.231299e+04 6.475423e+04 	 -1.422538e+02 1.873673e-01 -4.911103e+00 
0.662907      	 -4.709631e+03 3.228717e+04 6.463514e+04 	 -4.558417e+03 3.228680e+04 6.464019e+04 	 -1.512139e+02 3.776715e-01 -5.053626e+00 
0.696617      	 -4.744202e+03 3.219249e+04 6.443852e+04 	 -4.583060e+03 3.219193e+04 6.444373e+04 	 -1.611422e+02 5.538058e-01 -5.210674e+00 
0.730326      	 -4.780606e+03 3.215477e+04 6.426040e+04 	 -4.609436e+03 3.215405e+04 6.426576e+04 	 -1.711695e+02 7.235277e-01 -5.356045e+00 
0.768851      	 -4.827667e+03 3.209582e+04 6.403426e+04 	 -4.645173e+03 3.209496e+04 6.403979e+04 	 -1.824939e+02 8.535472e-01 -5.528825e+00 
0.801872      	 -4.865133e+03 3.209607e+04 6.390233e+04 	 -4.672765e+03 3.209507e+04 6.390803e+04 	 -1.923680e+02 1.000149e+00 -5.696980e+00 
0.834893      	 -4.909816e+03 3.206985e+04 6.373199e+04 	 -4.707576e+03 3.206875e+04 6.373785e+04 	 -2.022393e+02 1.101166e+00 -5.859229e+00 
0.867915      	 -4.951504e+03 3.210552e+04 6.364047e+04 	 -4.739401e+03 3.210428e+04 6.364652e+04 	 -2.121035e+02 1.239280e+00 -6.055410e+00 
0.900936      	 -4.985847e+03 3.215684e+04 6.357738e+04 	 -4.763951e+03 3.215543e+04 6.358358e+04 	 -2.218960e+02 1.407426e+00 -6.196935e+00 
0.925702      	 -5.012117e+03 3.218457e+04 6.357377e+04 	 -4.782722e+03 3.218302e+04 6.358012e+04 	 -2.293948e+02 1.549700e+00 -6.351296e+00 
0.950468      	 -5.035085e+03 3.217344e+04 6.352619e+04 	 -4.798248e+03 3.217170e+04 6.353264e+04 	 -2.368366e+02 1.740315e+00 -6.447002e+00 
0.975234      	 -5.047706e+03 3.212492e+04 6.345917e+04 	 -4.803505e+03 3.212300e+04 6.346575e+04 	 -2.442016e+02 1.915716e+00 -6.580738e+00 
1             	 -5.070065e+03 3.211589e+04 6.340379e+04 	 -4.818519e+03 3.211379e+04 6.341050e+04 	 -2.515457e+02 2.093142e+00 -6.707376e+00 
1.02439       	 -5.079138e+03 3.207963e+04 6.333951e+04 	 -4.820440e+03 3.207734e+04 6.334638e+04 	 -2.586976e+02 2.291782e+00 -6.873141e+00 
1.04819       	 -5.090802e+03 3.200831e+04 6.325981e+04 	 -4.825169e+03 3.200584e+04 6.326691e+04 	 -2.656330e+02 2.473706e+00 -7.094680e+00 
1.07198       	 -5.094327e+03 3.192556e+04 6.314946e+04 	 -4.821878e+03 3.192291e+04 6.315680e+04 	 -2.724491e+02 2.651782e+00 -7.341705e+00 
1.09216       	 -5.097544e+03 3.181630e+04 6.303749e+04 	 -4.819314e+03 3.181354e+04 6.304512e+04 	 -2.782291e+02 2.761401e+00 -7.624260e+00 
1.10897       	 -5.096712e+03 3.171222e+04 6.292451e+04 	 -4.813710e+03 3.170935e+04 6.293237e+04 	 -2.830021e+02 2.868631e+00 -7.857369e+00 
1.12793       	 -5.090578e+03 3.160941e+04 6.279783e+04 	 -4.802350e+03 3.160646e+04 6.280602e+04 	 -2.882281e+02 2.943092e+00 -8.190146e+00 
1.14222       	 -5.089019e+03 3.147172e+04 6.266832e+04 	 -4.796897e+03 3.146869e+04 6.267672e+04 	 -2.921220e+02 3.036581e+00 -8.408934e+00 
1.15841       	 -5.076479e+03 3.135529e+04 6.256303e+04 	 -4.780105e+03 3.135218e+04 6.257172e+04 	 -2.963748e+02 3.113452e+00 -8.682531e+00 
1.17459       	 -5.074921e+03 3.124458e+04 6.244625e+04 	 -4.774411e+03 3.124138e+04 6.245517e+04 	 -3.005099e+02 3.200854e+00 -8.920760e+00 
1.19253       	 -5.063380e+03 3.112519e+04 6.231219e+04 	 -4.758443e+03 3.112192e+04 6.232139e+04 	 -3.049371e+02 3.272771e+00 -9.201449e+00 
1.21272       	 -5.061570e+03 3.098580e+04 6.215120e+04 	 -4.751932e+03 3.098244e+04 6.216065e+04 	 -3.096382e+02 3.366756e+00 -9.452498e+00 
1.22758       	 -5.067020e+03 3.082458e+04 6.198967e+04 	 -4.753972e+03 3.082115e+04 6.199932e+04 	 -3.130483e+02 3.431634e+00 -9.643333e+00 
1.24401       	 -5.068180e+03 3.071703e+04 6.187217e+04 	 -4.751543e+03 3.071350e+04 6.188199e+04 	 -3.166372e+02 3.528285e+00 -9.811691e+00 
1.26245       	 -5.068977e+03 3.059971e+04 6.170899e+04 	 -4.748527e+03 3.059607e+04 6.171895e+04 	 -3.204498e+02 3.639522e+00 -9.961760e+00 
1.27814       	 -5.073076e+03 3.044839e+04 6.155767e+04 	 -4.749441e+03 3.044463e+04 6.156776e+04 	 -3.236342e+02 3.759582e+00 -1.009296e+01 
1.29575       	 -5.074341e+03 3.034599e+04 6.141851e+04 	 -4.747293e+03 3.034209e+04 6.142869e+04 	 -3.270482e+02 3.893475e+00 -1.017591e+01 
1.31335       	 -5.079240e+03 3.021328e+04 6.126619e+04 	 -4.748930e+03 3.020926e+04 6.127647e+04 	 -3.303099e+02 4.023171e+00 -1.027321e+01 
1.33297       	 -5.081093e+03 3.008247e+04 6.111465e+04 	 -4.747298e+03 3.007832e+04 6.112502e+04 	 -3.337947e+02 4.144120e+00 -1.036724e+01 
1.35521       	 -5.079792e+03 2.994150e+04 6.097290e+04 	 -4.742274e+03 2.993724e+04 6.098335e+04 	 -3.375181e+02 4.254527e+00 -1.044846e+01 
1.37823       	 -5.080270e+03 2.979733e+04 6.081285e+04 	 -4.739055e+03 2.979297e+04 6.082333e+04 	 -3.412152e+02 4.359045e+00 -1.048476e+01 
1.40126       	 -5.078450e+03 2.965108e+04 6.066224e+04 	 -4.733647e+03 2.964661e+04 6.067274e+04 	 -3.448032e+02 4.468469e+00 -1.050170e+01 
1.42344       	 -5.080480e+03 2.951304e+04 6.049540e+04 	 -4.732337e+03 2.950846e+04 6.050591e+04 	 -3.481429e+02 4.575038e+00 -1.051259e+01 
1.44479       	 -5.082002e+03 2.935828e+04 6.035076e+04 	 -4.730718e+03 2.935361e+04 6.036125e+04 	 -3.512842e+02 4.670795e+00 -1.049011e+01 
1.46536       	 -5.087927e+03 2.921681e+04 6.017916e+04 	 -4.733689e+03 2.921206e+04 6.018961e+04 	 -3.542380e+02 4.749463e+00 -1.044873e+01 
1.48516       	 -5.096346e+03 2.910042e+04 6.003778e+04 	 -4.739413e+03 2.909560e+04 6.004816e+04 	 -3.569326e+02 4.826044e+00 -1.037991e+01 
1.50496       	 -5.100690e+03 2.897941e+04 5.990491e+04 	 -4.741183e+03 2.897451e+04 5.991523e+04 	 -3.595069e+02 4.905333e+00 -1.032192e+01 
1.52329       	 -5.106020e+03 2.884864e+04 5.975911e+04 	 -4.744262e+03 2.884366e+04 5.976938e+04 	 -3.617580e+02 4.976661e+00 -1.026531e+01 
1.54032       	 -5.110314e+03 2.875264e+04 5.963071e+04 	 -4.746577e+03 2.874759e+04 5.964093e+04 	 -3.637368e+02 5.047511e+00 -1.021756e+01 
1.55345       	 -5.111356e+03 2.860795e+04 5.947841e+04 	 -4.746171e+03 2.860284e+04 5.948857e+04 	 -3.651853e+02 5.115690e+00 -1.015864e+01 
1.56834       	 -5.117536e+03 2.858380e+04 5.942427e+04 	 -4.750785e+03 2.857861e+04 5.943438e+04 	 -3.667500e+02 5.186649e+00 -1.010374e+01 
1.58433       	 -5.116418e+03 2.850801e+04 5.934260e+04 	 -4.748107e+03 2.850276e+04 5.935266e+04 	 -3.683116e+02 5.256728e+00 -1.006823e+01 
1.59818       	 -5.115660e+03 2.842303e+04 5.921562e+04 	 -4.746015e+03 2.841772e+04 5.922566e+04 	 -3.696459e+02 5.309184e+00 -1.004178e+01 
1.61306       	 -5.118340e+03 2.834652e+04 5.915187e+04 	 -4.747307e+03 2.834115e+04 5.916190e+04 	 -3.710330e+02 5.368234e+00 -1.002692e+01 
1.62795       	 -5.119297e+03 2.831176e+04 5.906331e+04 	 -4.746943e+03 2.830634e+04 5.907331e+04 	 -3.723538e+02 5.415207e+00 -1.000348e+01 
1.64283       	 -5.122859e+03 2.824652e+04 5.898992e+04 	 -4.749140e+03 2.824105e+04 5.899990e+04 	 -3.737187e+02 5.465800e+00 -9.981042e+00 
1.65836       	 -5.126046e+03 2.820337e+04 5.891957e+04 	 -4.750940e+03 2.819785e+04 5.892951e+04 	 -3.751058e+02 5.527841e+00 -9.946391e+00 
1.67389       	 -5.128185e+03 2.815519e+04 5.884324e+04 	 -4.751713e+03 2.814959e+04 5.885314e+04 	 -3.764727e+02 5.595337e+00 -9.898712e+00 
1.68871       	 -5.131927e+03 2.810682e+04 5.876000e+04 	 -4.754113e+03 2.810116e+04 5.876983e+04 	 -3.778135e+02 5.662045e+00 -9.827788e+00 
1.70427       	 -5.135254e+03 2.809554e+04 5.870604e+04 	 -4.756008e+03 2.808982e+04 5.871576e+04 	 -3.792458e+02 5.715009e+00 -9.723529e+00 
1.7207        	 -5.140391e+03 2.807477e+04 5.864914e+04 	 -4.759562e+03 2.806901e+04 5.865874e+04 	 -3.808294e+02 5.763210e+00 -9.603196e+00 
1.73622       	 -5.144391e+03 2.804120e+04 5.856785e+04 	 -4.762013e+03 2.803541e+04 5.857731e+04 	 -3.823777e+02 5.791213e+00 -9.459533e+00 
1.75087       	 -5.151137e+03 2.801424e+04 5.850053e+04 	 -4.767250e+03 2.800844e+04 5.850984e+04 	 -3.838867e+02 5.802569e+00 -9.305711e+00 
1.76399       	 -5.155456e+03 2.797796e+04 5.840478e+04 	 -4.770153e+03 2.797215e+04 5.841393e+04 	 -3.853029e+02 5.807966e+00 -9.154429e+00 
1.77787       	 -5.163531e+03 2.798623e+04 5.839015e+04 	 -4.776633e+03 2.798044e+04 5.839913e+04 	 -3.868987e+02 5.796255e+00 -8.980818e+00 
1.79021       	 -5.167727e+03 2.796024e+04 5.829927e+04 	 -4.779392e+03 2.795444e+04 5.830812e+04 	 -3.883351e+02 5.799399e+00 -8.849028e+00 
1.8042        	 -5.173900e+03 2.796846e+04 5.829535e+04 	 -4.783838e+03 2.796266e+04 5.830404e+04 	 -3.900615e+02 5.803629e+00 -8.695350e+00 
1.81926       	 -5.182120e+03 2.799683e+04 5.826388e+04 	 -4.790125e+03 2.799103e+04 5.827242e+04 	 -3.919945e+02 5.796425e+00 -8.533234e+00 
1.83569       	 -5.188757e+03 2.801264e+04 5.822857e+04 	 -4.794623e+03 2.800685e+04 5.823693e+04 	 -3.941341e+02 5.787904e+00 -8.363791e+00 
1.85212       	 -5.192005e+03 2.799801e+04 5.816672e+04 	 -4.795639e+03 2.799225e+04 5.817490e+04 	 -3.963655e+02 5.757705e+00 -8.179570e+00 
1.8706        	 -5.198406e+03 2.799444e+04 5.813577e+04 	 -4.799502e+03 2.798874e+04 5.814378e+04 	 -3.989043e+02 5.704726e+00 -8.004280e+00 
1.89217       	 -5.203295e+03 2.799476e+04 5.808896e+04 	 -4.801413e+03 2.798912e+04 5.809676e+04 	 -4.018822e+02 5.636664e+00 -7.798081e+00 
1.91374       	 -5.207842e+03 2.797604e+04 5.798976e+04 	 -4.803108e+03 2.797049e+04 5.799740e+04 	 -4.047340e+02 5.551529e+00 -7.639296e+00 
1.9353        	 -5.213252e+03 2.793763e+04 5.789627e+04 	 -4.805545e+03 2.793216e+04 5.790382e+04 	 -4.077075e+02 5.476891e+00 -7.544580e+00 
1.95687       	 -5.217454e+03 2.791305e+04 5.781061e+04 	 -4.807041e+03 2.790766e+04 5.781810e+04 	 -4.104127e+02 5.392909e+00 -7.484706e+00 
1.97843       	 -5.222417e+03 2.787190e+04 5.773856e+04 	 -4.809522e+03 2.786660e+04 5.774601e+04 	 -4.128950e+02 5.302775e+00 -7.449513e+00 
2             	 -5.225422e+03 2.784075e+04 5.765279e+04 	 -4.810172e+03 2.783552e+04 5.766026e+04 	 -4.152492e+02 5.233364e+00 -7.470454e+00 
2.02222       	 -5.227389e+03 2.782948e+04 5.757425e+04 	 -4.809902e+03 2.782428e+04 5.758172e+04 	 -4.174869e+02 5.197477e+00 -7.470562e+00 
2.04496       	 -5.228210e+03 2.779113e+04 5.750717e+04 	 -4.808566e+03 2.778596e+04 5.751468e+04 	 -4.196433e+02 5.162922e+00 -7.510377e+00 
2.06717       	 -5.230157e+03 2.776653e+04 5.744556e+04 	 -4.808520e+03 2.776138e+04 5.745315e+04 	 -4.216364e+02 5.150977e+00 -7.593316e+00 
2.08938       	 -5.232385e+03 2.775721e+04 5.739267e+04 	 -4.808917e+03 2.775204e+04 5.740040e+04 	 -4.234681e+02 5.174503e+00 -7.728790e+00 
2.11159       	 -5.233319e+03 2.773309e+04 5.734223e+04 	 -4.808288e+03 2.772789e+04 5.735014e+04 	 -4.250309e+02 5.200903e+00 -7.909927e+00 
2.13326       	 -5.235313e+03 2.773714e+04 5.729064e+04 	 -4.808662e+03 2.773192e+04 5.729875e+04 	 -4.266509e+02 5.227643e+00 -8.106001e+00 
2.1544        	 -5.235959e+03 2.773832e+04 5.724719e+04 	 -4.808033e+03 2.773307e+04 5.725555e+04 	 -4.279262e+02 5.255148e+00 -8.357980e+00 
2.17665       	 -5.237273e+03 2.777121e+04 5.723364e+04 	 -4.807962e+03 2.776591e+04 5.724231e+04 	 -4.293111e+02 5.292743e+00 -8.666564e+00 
2.19832       	 -5.237358e+03 2.779096e+04 5.720751e+04 	 -4.806916e+03 2.778563e+04 5.721650e+04 	 -4.304427e+02 5.320781e+00 -8.997116e+00 
2.21999       	 -5.237975e+03 2.780649e+04 5.717178e+04 	 -4.806359e+03 2.780114e+04 5.718110e+04 	 -4.316159e+02 5.351075e+00 -9.320092e+00 
2.24051       	 -5.234877e+03 2.780668e+04 5.712380e+04 	 -4.802279e+03 2.780130e+04 5.713346e+04 	 -4.325976e+02 5.383086e+00 -9.666806e+00 
2.2605        	 -5.233562e+03 2.782234e+04 5.709973e+04 	 -4.800026e+03 2.781689e+04 5.710977e+04 	 -4.335368e+02 5.455259e+00 -1.004283e+01 
2.27854       	 -5.230012e+03 2.782687e+04 5.705859e+04 	 -4.795747e+03 2.782133e+04 5.706898e+04 	 -4.342654e+02 5.533873e+00 -1.038478e+01 
2.29571       	 -5.232021e+03 2.783908e+04 5.702505e+04 	 -4.797029e+03 2.783346e+04 5.703576e+04 	 -4.349913e+02 5.623941e+00 -1.071199e+01 
2.31248       	 -5.226101e+03 2.783565e+04 5.700703e+04 	 -4.790397e+03 2.782992e+04 5.701807e+04 	 -4.357034e+02 5.732555e+00 -1.103583e+01 
2.33106       	 -5.225804e+03 2.786633e+04 5.701607e+04 	 -4.789429e+03 2.786048e+04 5.702742e+04 	 -4.363750e+02 5.854467e+00 -1.135034e+01 
2.34914       	 -5.224595e+03 2.788694e+04 5.700196e+04 	 -4.787539e+03 2.788098e+04 5.701361e+04 	 -4.370561e+02 5.965050e+00 -1.164581e+01 
2.36722       	 -5.223518e+03 2.789958e+04 5.698936e+04 	 -4.785798e+03 2.789349e+04 5.700131e+04 	 -4.377200e+02 6.089306e+00 -1.194186e+01 
2.3848        	 -5.223573e+03 2.790384e+04 5.698166e+04 	 -4.785260e+03 2.789766e+04 5.699387e+04 	 -4.383123e+02 6.188687e+00 -1.220987e+01 
2.40403       	 -5.221460e+03 2.792186e+04 5.697956e+04 	 -4.782623e+03 2.791556e+04 5.699204e+04 	 -4.388372e+02 6.306120e+00 -1.247776e+01 
2.42265       	 -5.221254e+03 2.790782e+04 5.695458e+04 	 -4.781836e+03 2.790139e+04 5.696730e+04 	 -4.394180e+02 6.422020e+00 -1.272390e+01 
2.44256       	 -5.222565e+03 2.792405e+04 5.694585e+04 	 -4.782458e+03 2.791751e+04 5.695882e+04 	 -4.401077e+02 6.541264e+00 -1.297794e+01 
2.45804       	 -5.222036e+03 2.786910e+04 5.689238e+04 	 -4.781401e+03 2.786247e+04 5.690552e+04 	 -4.406347e+02 6.624407e+00 -1.313594e+01 
2.47553       	 -5.225078e+03 2.788212e+04 5.690484e+04 	 -4.783813e+03 2.787538e+04 5.691819e+04 	 -4.412646e+02 6.739317e+00 -1.334169e+01 
2.49426       	 -5.228159e+03 2.786026e+04 5.690032e+04 	 -4.786185e+03 2.785339e+04 5.691387e+04 	 -4.419741e+02 6.872622e+00 -1.355178e+01 
2.51299       	 -5.229849e+03 2.786824e+04 5.687082e+04 	 -4.787035e+03 2.786122e+04 5.688461e+04 	 -4.428138e+02 7.021523e+00 -1.378368e+01 
2.52978       	 -5.233094e+03 2.782725e+04 5.683908e+04 	 -4.789432e+03 2.782011e+04 5.685303e+04 	 -4.436616e+02 7.141549e+00 -1.395000e+01 
2.54787       	 -5.235869e+03 2.781459e+04 5.682943e+04 	 -4.791268e+03 2.780733e+04 5.684354e+04 	 -4.446012e+02 7.261668e+00 -1.410675e+01 
2.56526       	 -5.237542e+03 2.779854e+04 5.679959e+04 	 -4.792019e+03 2.779115e+04 5.681385e+04 	 -4.455232e+02 7.389454e+00 -1.426764e+01 
2.58198       	 -5.240350e+03 2.777278e+04 5.677165e+04 	 -4.793866e+03 2.776527e+04 5.678602e+04 	 -4.464840e+02 7.511967e+00 -1.436891e+01 
2.59591       	 -5.242518e+03 2.773858e+04 5.672250e+04 	 -4.795187e+03 2.773097e+04 5.673696e+04 	 -4.473309e+02 7.614348e+00 -1.445816e+01 
2.6078        	 -5.245458e+03 2.771568e+04 5.668905e+04 	 -4.797522e+03 2.770799e+04 5.670357e+04 	 -4.479359e+02 7.690519e+00 -1.452609e+01 
2.62005       	 -5.244662e+03 2.771170e+04 5.667522e+04 	 -4.795873e+03 2.770390e+04 5.668985e+04 	 -4.487886e+02 7.798818e+00 -1.462996e+01 
2.63123       	 -5.249422e+03 2.768894e+04 5.664405e+04 	 -4.799877e+03 2.768107e+04 5.665870e+04 	 -4.495451e+02 7.873138e+00 -1.464866e+01 
2.64312       	 -5.247828e+03 2.770101e+04 5.665127e+04 	 -4.797468e+03 2.769306e+04 5.666599e+04 	 -4.503594e+02 7.954016e+00 -1.472331e+01 
2.65587       	 -5.255619e+03 2.769033e+04 5.663956e+04 	 -4.804295e+03 2.768233e+04 5.665431e+04 	 -4.513234e+02 7.999393e+00 -1.475334e+01 
2.66963       	 -5.256852e+03 2.771768e+04 5.662894e+04 	 -4.804511e+03 2.770962e+04 5.664371e+04 	 -4.523407e+02 8.061744e+00 -1.477442e+01 
2.68537       	 -5.261623e+03 2.772192e+04 5.661952e+04 	 -4.808027e+03 2.771381e+04 5.663437e+04 	 -4.535959e+02 8.111168e+00 -1.485511e+01 
2.70193       	 -5.259862e+03 2.771218e+04 5.658100e+04 	 -4.804953e+03 2.770401e+04 5.659592e+04 	 -4.549087e+02 8.169812e+00 -1.491204e+01 
2.72056       	 -5.262909e+03 2.770371e+04 5.656001e+04 	 -4.806461e+03 2.769551e+04 5.657497e+04 	 -4.564483e+02 8.200681e+00 -1.496773e+01 
2.73608       	 -5.265526e+03 2.765658e+04 5.648582e+04 	 -4.807741e+03 2.764838e+04 5.650080e+04 	 -4.577850e+02 8.206517e+00 -1.498182e+01 
2.75367       	 -5.268413e+03 2.765589e+04 5.646449e+04 	 -4.809124e+03 2.764767e+04 5.647953e+04 	 -4.592884e+02 8.219128e+00 -1.503386e+01 
2.76816       	 -5.269086e+03 2.761327e+04 5.638939e+04 	 -4.808574e+03 2.760505e+04 5.640446e+04 	 -4.605121e+02 8.211285e+00 -1.506783e+01 
2.78472       	 -5.274191e+03 2.760986e+04 5.637245e+04 	 -4.812297e+03 2.760164e+04 5.638757e+04 	 -4.618939e+02 8.214537e+00 -1.511746e+01 
2.80128       	 -5.273828e+03 2.759752e+04 5.632988e+04 	 -4.810476e+03 2.758932e+04 5.634505e+04 	 -4.633522e+02 8.204542e+00 -1.516982e+01 
2.81935       	 -5.278691e+03 2.758431e+04 5.630267e+04 	 -4.813764e+03 2.757612e+04 5.631793e+04 	 -4.649270e+02 8.184049e+00 -1.526374e+01 
2.83942       	 -5.278893e+03 2.757869e+04 5.626080e+04 	 -4.812245e+03 2.757053e+04 5.627618e+04 	 -4.666475e+02 8.158312e+00 -1.538080e+01 
2.85949       	 -5.284265e+03 2.756415e+04 5.621050e+04 	 -4.815776e+03 2.755603e+04 5.622601e+04 	 -4.684896e+02 8.121264e+00 -1.551899e+01 
2.87957       	 -5.284116e+03 2.751960e+04 5.615092e+04 	 -4.813844e+03 2.751152e+04 5.616657e+04 	 -4.702727e+02 8.088401e+00 -1.565624e+01 
2.89964       	 -5.287839e+03 2.749345e+04 5.609424e+04 	 -4.815788e+03 2.748541e+04 5.611005e+04 	 -4.720512e+02 8.040011e+00 -1.581477e+01 
2.91971       	 -5.290857e+03 2.746880e+04 5.603851e+04 	 -4.817075e+03 2.746079e+04 5.605448e+04 	 -4.737818e+02 8.011584e+00 -1.596498e+01 
