0.0015499     	 -9.724628e+04 7.752697e+04 1.266673e+05 	 -9.715986e+04 7.752738e+04 1.266679e+05 	 -8.642076e+01 -4.062846e-01 -6.508840e-01 
0.00197972    	 -7.165769e+04 6.748830e+04 1.123720e+05 	 -7.157169e+04 6.748877e+04 1.123727e+05 	 -8.600714e+01 -4.726490e-01 -6.705403e-01 
0.00249549    	 -5.389427e+04 6.041625e+04 1.027215e+05 	 -5.380867e+04 6.041680e+04 1.027222e+05 	 -8.559220e+01 -5.448316e-01 -6.830303e-01 
0.00311429    	 -4.152541e+04 5.537803e+04 9.602218e+04 	 -4.144023e+04 5.537865e+04 9.602286e+04 	 -8.517666e+01 -6.239465e-01 -6.866713e-01 
0.00385657    	 -3.367082e+04 5.136622e+04 9.128888e+04 	 -3.358606e+04 5.136693e+04 9.128956e+04 	 -8.475933e+01 -7.110783e-01 -6.822728e-01 
0.00474757    	 -2.878489e+04 4.819151e+04 8.785860e+04 	 -2.870055e+04 4.819232e+04 8.785927e+04 	 -8.433908e+01 -8.075348e-01 -6.697647e-01 
0.00581659    	 -2.515179e+04 4.562737e+04 8.532859e+04 	 -2.506787e+04 4.562828e+04 8.532924e+04 	 -8.392278e+01 -9.146722e-01 -6.533220e-01 
0.00709941    	 -2.264911e+04 4.351974e+04 8.336054e+04 	 -2.256560e+04 4.352077e+04 8.336117e+04 	 -8.351441e+01 -1.032571e+00 -6.343084e-01 
0.00863879    	 -2.131890e+04 4.177816e+04 8.180782e+04 	 -2.123578e+04 4.177932e+04 8.180843e+04 	 -8.311844e+01 -1.159170e+00 -6.136614e-01 
0.0104849     	 -2.001476e+04 4.038587e+04 8.070243e+04 	 -1.993202e+04 4.038716e+04 8.070302e+04 	 -8.274263e+01 -1.291600e+00 -5.884556e-01 
0.0126986     	 -1.920667e+04 3.927321e+04 7.999120e+04 	 -1.912427e+04 3.927463e+04 7.999175e+04 	 -8.240146e+01 -1.427461e+00 -5.565134e-01 
0.0153526     	 -1.855090e+04 3.846345e+04 7.952597e+04 	 -1.846879e+04 3.846502e+04 7.952648e+04 	 -8.211411e+01 -1.564620e+00 -5.180029e-01 
0.0185392     	 -1.775905e+04 3.776060e+04 7.949119e+04 	 -1.767714e+04 3.776230e+04 7.949166e+04 	 -8.190284e+01 -1.702024e+00 -4.684749e-01 
0.0223581     	 -1.715046e+04 3.735126e+04 7.964362e+04 	 -1.706866e+04 3.735310e+04 7.964402e+04 	 -8.179757e+01 -1.840422e+00 -4.016264e-01 
0.026948      	 -1.643177e+04 3.706054e+04 7.990335e+04 	 -1.634994e+04 3.706252e+04 7.990366e+04 	 -8.183061e+01 -1.979643e+00 -3.127748e-01 
0.0324454     	 -1.574590e+04 3.663957e+04 8.031733e+04 	 -1.566385e+04 3.664169e+04 8.031753e+04 	 -8.205062e+01 -2.119431e+00 -1.988587e-01 
0.0390274     	 -1.477146e+04 3.610745e+04 8.097653e+04 	 -1.468900e+04 3.610969e+04 8.097665e+04 	 -8.246262e+01 -2.238189e+00 -1.232241e-01 
0.0469043     	 -1.368883e+04 3.545641e+04 8.165819e+04 	 -1.360570e+04 3.545873e+04 8.165830e+04 	 -8.312972e+01 -2.320238e+00 -1.159832e-01 
0.0562483     	 -1.265215e+04 3.493110e+04 8.222335e+04 	 -1.256798e+04 3.493348e+04 8.222352e+04 	 -8.417270e+01 -2.375959e+00 -1.750090e-01 
0.0669728     	 -1.177932e+04 3.414147e+04 8.273857e+04 	 -1.169366e+04 3.414388e+04 8.273888e+04 	 -8.566193e+01 -2.405213e+00 -3.114222e-01 
0.07909       	 -1.127286e+04 3.333844e+04 8.279666e+04 	 -1.118512e+04 3.334087e+04 8.279716e+04 	 -8.774494e+01 -2.425038e+00 -4.987183e-01 
0.0926328     	 -1.118138e+04 3.224530e+04 8.230782e+04 	 -1.109074e+04 3.224774e+04 8.230857e+04 	 -9.063980e+01 -2.439323e+00 -7.534830e-01 
0.107756      	 -1.140758e+04 3.102048e+04 8.119704e+04 	 -1.131277e+04 3.102293e+04 8.119814e+04 	 -9.480616e+01 -2.450903e+00 -1.103204e+00 
0.123978      	 -1.174183e+04 2.978914e+04 8.005586e+04 	 -1.164137e+04 2.979160e+04 8.005742e+04 	 -1.004593e+02 -2.465818e+00 -1.560597e+00 
0.142229      	 -1.200133e+04 2.873114e+04 7.923816e+04 	 -1.189347e+04 2.873364e+04 7.924027e+04 	 -1.078592e+02 -2.495858e+00 -2.105193e+00 
0.158113      	 -1.207701e+04 2.812357e+04 7.903224e+04 	 -1.196155e+04 2.812610e+04 7.903487e+04 	 -1.154638e+02 -2.536441e+00 -2.631300e+00 
0.176026      	 -1.204560e+04 2.748648e+04 7.894345e+04 	 -1.192117e+04 2.748908e+04 7.894664e+04 	 -1.244316e+02 -2.603421e+00 -3.187267e+00 
0.191572      	 -1.204831e+04 2.718829e+04 7.908654e+04 	 -1.191541e+04 2.719100e+04 7.909022e+04 	 -1.329003e+02 -2.708789e+00 -3.678563e+00 
0.209147      	 -1.203702e+04 2.680509e+04 7.899388e+04 	 -1.189430e+04 2.680791e+04 7.899805e+04 	 -1.427190e+02 -2.819259e+00 -4.168580e+00 
0.228918      	 -1.208248e+04 2.633355e+04 7.883233e+04 	 -1.192837e+04 2.633642e+04 7.883700e+04 	 -1.541081e+02 -2.873996e+00 -4.675551e+00 
0.24869       	 -1.206132e+04 2.608686e+04 7.853678e+04 	 -1.189516e+04 2.608971e+04 7.854193e+04 	 -1.661618e+02 -2.852293e+00 -5.148326e+00 
0.267472      	 -1.218007e+04 2.578059e+04 7.821755e+04 	 -1.200133e+04 2.578336e+04 7.822305e+04 	 -1.787390e+02 -2.768478e+00 -5.500068e+00 
0.283058      	 -1.223064e+04 2.554277e+04 7.786510e+04 	 -1.203996e+04 2.554532e+04 7.787094e+04 	 -1.906803e+02 -2.548436e+00 -5.833424e+00 
0.298312      	 -1.228193e+04 2.554827e+04 7.758437e+04 	 -1.207825e+04 2.555066e+04 7.759048e+04 	 -2.036794e+02 -2.388760e+00 -6.108191e+00 
0.315427      	 -1.233626e+04 2.537425e+04 7.718690e+04 	 -1.211623e+04 2.537640e+04 7.719329e+04 	 -2.200285e+02 -2.154772e+00 -6.389640e+00 
0.33298       	 -1.238475e+04 2.541011e+04 7.682221e+04 	 -1.214561e+04 2.541199e+04 7.682892e+04 	 -2.391406e+02 -1.878607e+00 -6.709292e+00 
