#0.000120005   	(-1.119293e+07 3.022983e+06 4.528637e+06)	(-1.119288e+07 3.022983e+06 4.528637e+06)	(-4.511543e+01 -4.531452e-02 5.488015e-02)
#0.000264017   	(-8.590534e+05 2.451904e+05 3.591197e+05)	(-8.589965e+05 2.451905e+05 3.591198e+05)	(-5.681397e+01 -6.792358e-02 -1.068007e-01)
#0.000436833   	(-3.720361e+05 1.650703e+05 2.297089e+05)	(-3.719782e+05 1.650704e+05 2.297091e+05)	(-5.783066e+01 -7.715496e-02 -1.818454e-01)
#0.000644211   	(-2.147611e+05 1.194605e+05 1.642365e+05)	(-2.147033e+05 1.194607e+05 1.642367e+05)	(-5.771747e+01 -1.311405e-01 -2.136581e-01)
#0.000893055   	(-1.419074e+05 9.257825e+04 1.282791e+05)	(-1.418498e+05 9.257843e+04 1.282793e+05)	(-5.760790e+01 -1.781220e-01 -2.334883e-01)
#0.00119165    	(-9.884973e+04 7.553782e+04 1.064776e+05)	(-9.879224e+04 7.553804e+04 1.064779e+05)	(-5.749725e+01 -2.216577e-01 -2.451888e-01)
#0.0015499     	(-7.105882e+04 6.424872e+04 9.262694e+04)	(-7.100144e+04 6.424898e+04 9.262719e+04)	(-5.738394e+01 -2.642940e-01 -2.512088e-01)
#0.00197972    	(-5.208191e+04 5.649053e+04 8.347391e+04)	(-5.202464e+04 5.649084e+04 8.347417e+04)	(-5.726737e+01 -3.082665e-01 -2.536415e-01)
#0.00249549    	(-3.872977e+04 5.111333e+04 7.730802e+04)	(-3.867262e+04 5.111369e+04 7.730827e+04)	(-5.714774e+01 -3.560558e-01 -2.538009e-01)
#0.00311429    	(-2.929305e+04 4.726286e+04 7.300579e+04)	(-2.923602e+04 4.726327e+04 7.300605e+04)	(-5.702630e+01 -4.094339e-01 -2.526698e-01)
4.43681       	(-9.461699e+03 2.967818e+04 5.258808e+04)	(-8.331527e+03 2.966615e+04 5.257933e+04)	(-1.130172e+03 1.203683e+01 8.753467e+00)
4.46645       	(-9.470593e+03 2.995357e+04 5.281291e+04)	(-8.340387e+03 2.994145e+04 5.280430e+04)	(-1.130206e+03 1.211757e+01 8.605714e+00)
4.49313       	(-9.471370e+03 2.963274e+04 5.250205e+04)	(-8.340895e+03 2.962048e+04 5.249357e+04)	(-1.130475e+03 1.225735e+01 8.476350e+00)
4.51981       	(-9.465340e+03 2.989009e+04 5.269865e+04)	(-8.335021e+03 2.987754e+04 5.269043e+04)	(-1.130318e+03 1.254227e+01 8.221444e+00)
4.54382       	(-9.439061e+03 3.003973e+04 5.270018e+04)	(-8.308533e+03 3.002692e+04 5.269217e+04)	(-1.130528e+03 1.281270e+01 8.003905e+00)
4.57065       	(-9.421361e+03 3.017260e+04 5.278664e+04)	(-8.290668e+03 3.015935e+04 5.277898e+04)	(-1.130693e+03 1.325018e+01 7.662076e+00)
4.5945        	(-9.414999e+03 3.038875e+04 5.289068e+04)	(-8.283962e+03 3.037520e+04 5.288330e+04)	(-1.131036e+03 1.354613e+01 7.381409e+00)
4.61985       	(-9.377868e+03 3.015045e+04 5.270187e+04)	(-8.246986e+03 3.013675e+04 5.269472e+04)	(-1.130882e+03 1.369136e+01 7.152111e+00)
4.64909       	(-9.385783e+03 2.999558e+04 5.264522e+04)	(-8.254547e+03 2.998165e+04 5.263817e+04)	(-1.131236e+03 1.392568e+01 7.052460e+00)
4.68099       	(-9.407273e+03 3.020436e+04 5.289552e+04)	(-8.275057e+03 3.019015e+04 5.288845e+04)	(-1.132216e+03 1.420601e+01 7.068421e+00)
4.70999       	(-9.392308e+03 3.025588e+04 5.297372e+04)	(-8.259649e+03 3.024163e+04 5.296632e+04)	(-1.132659e+03 1.424510e+01 7.397622e+00)
4.73899       	(-9.432797e+03 3.023264e+04 5.303020e+04)	(-8.300202e+03 3.021830e+04 5.302254e+04)	(-1.132595e+03 1.434301e+01 7.667570e+00)
4.77162       	(-9.451875e+03 3.031113e+04 5.312988e+04)	(-8.319750e+03 3.029664e+04 5.312216e+04)	(-1.132125e+03 1.448621e+01 7.721157e+00)
4.80424       	(-9.438755e+03 3.045299e+04 5.323251e+04)	(-8.307932e+03 3.043852e+04 5.322476e+04)	(-1.130823e+03 1.447225e+01 7.747809e+00)
4.8434        	(-9.432739e+03 3.050012e+04 5.326963e+04)	(-8.303638e+03 3.048549e+04 5.326211e+04)	(-1.129101e+03 1.463096e+01 7.520590e+00)
4.88255       	(-9.387733e+03 3.056203e+04 5.324811e+04)	(-8.259365e+03 3.054730e+04 5.324067e+04)	(-1.128368e+03 1.472747e+01 7.436200e+00)
4.9217        	(-9.379175e+03 3.040702e+04 5.315008e+04)	(-8.251465e+03 3.039214e+04 5.314249e+04)	(-1.127710e+03 1.488121e+01 7.593198e+00)
4.96085       	(-9.310439e+03 3.031984e+04 5.295670e+04)	(-8.183153e+03 3.030483e+04 5.294872e+04)	(-1.127286e+03 1.501299e+01 7.973422e+00)
5             	(-9.309472e+03 3.020156e+04 5.287897e+04)	(-8.182508e+03 3.018664e+04 5.287046e+04)	(-1.126963e+03 1.491753e+01 8.515296e+00)
5.04348       	(-9.288579e+03 3.024708e+04 5.295731e+04)	(-8.161815e+03 3.023228e+04 5.294837e+04)	(-1.126764e+03 1.479860e+01 8.932890e+00)
5.08696       	(-9.326366e+03 3.024595e+04 5.294438e+04)	(-8.198842e+03 3.023135e+04 5.293485e+04)	(-1.127524e+03 1.459566e+01 9.535775e+00)
5.13261       	(-9.339868e+03 3.029100e+04 5.308416e+04)	(-8.210624e+03 3.027671e+04 5.307383e+04)	(-1.129244e+03 1.429005e+01 1.033112e+01)
5.17826       	(-9.358658e+03 3.033733e+04 5.319867e+04)	(-8.227150e+03 3.032355e+04 5.318744e+04)	(-1.131507e+03 1.377184e+01 1.123493e+01)
5.2266        	(-9.385714e+03 3.047324e+04 5.330589e+04)	(-8.251176e+03 3.046018e+04 5.329372e+04)	(-1.134539e+03 1.305485e+01 1.216855e+01)
5.27494       	(-9.336859e+03 3.057595e+04 5.336868e+04)	(-8.199074e+03 3.056359e+04 5.335578e+04)	(-1.137784e+03 1.236201e+01 1.290341e+01)
5.32327       	(-9.341277e+03 3.066568e+04 5.352611e+04)	(-8.200047e+03 3.065395e+04 5.351268e+04)	(-1.141230e+03 1.173529e+01 1.343442e+01)
5.36308       	(-9.345775e+03 3.062796e+04 5.335912e+04)	(-8.200525e+03 3.061645e+04 5.334533e+04)	(-1.145251e+03 1.151064e+01 1.379113e+01)
5.40055       	(-9.388279e+03 3.083404e+04 5.344713e+04)	(-8.238695e+03 3.082247e+04 5.343288e+04)	(-1.149585e+03 1.156887e+01 1.424889e+01)
5.43581       	(-9.465384e+03 3.092657e+04 5.348818e+04)	(-8.312014e+03 3.091489e+04 5.347398e+04)	(-1.153370e+03 1.168339e+01 1.420563e+01)
5.46145       	(-9.495967e+03 3.101515e+04 5.322599e+04)	(-8.340314e+03 3.100307e+04 5.321198e+04)	(-1.155653e+03 1.207997e+01 1.400361e+01)
5.4898        	(-9.503948e+03 3.103885e+04 5.328422e+04)	(-8.346414e+03 3.102618e+04 5.327100e+04)	(-1.157534e+03 1.266838e+01 1.322432e+01)
5.51665       	(-9.537142e+03 3.099981e+04 5.327593e+04)	(-8.377953e+03 3.098696e+04 5.326261e+04)	(-1.159189e+03 1.285115e+01 1.331683e+01)
5.54508       	(-9.556699e+03 3.063832e+04 5.313653e+04)	(-8.397187e+03 3.062545e+04 5.312332e+04)	(-1.159512e+03 1.286587e+01 1.321305e+01)
5.57352       	(-9.550532e+03 3.060624e+04 5.311662e+04)	(-8.389875e+03 3.059328e+04 5.310376e+04)	(-1.160658e+03 1.296203e+01 1.285465e+01)
5.60195       	(-9.541378e+03 3.042369e+04 5.296547e+04)	(-8.379566e+03 3.041083e+04 5.295293e+04)	(-1.161813e+03 1.285938e+01 1.253168e+01)
5.62536       	(-9.422537e+03 3.068927e+04 5.310683e+04)	(-8.260536e+03 3.067669e+04 5.309403e+04)	(-1.162001e+03 1.257745e+01 1.280296e+01)
5.65212       	(-9.452899e+03 3.062280e+04 5.314886e+04)	(-8.291046e+03 3.061028e+04 5.313632e+04)	(-1.161853e+03 1.252250e+01 1.253991e+01)
5.68111       	(-9.360253e+03 3.077189e+04 5.335268e+04)	(-8.197995e+03 3.075960e+04 5.333990e+04)	(-1.162258e+03 1.229887e+01 1.278594e+01)
5.713         	(-9.282927e+03 3.086186e+04 5.348224e+04)	(-8.120633e+03 3.084966e+04 5.346935e+04)	(-1.162294e+03 1.220161e+01 1.288784e+01)
5.74888       	(-9.303542e+03 3.098136e+04 5.350270e+04)	(-8.140462e+03 3.096906e+04 5.348942e+04)	(-1.163080e+03 1.230289e+01 1.328021e+01)
5.79073       	(-9.316175e+03 3.112431e+04 5.367176e+04)	(-8.152374e+03 3.111152e+04 5.365902e+04)	(-1.163800e+03 1.279277e+01 1.273875e+01)
5.83258       	(-9.360932e+03 3.118033e+04 5.370431e+04)	(-8.196766e+03 3.116669e+04 5.369255e+04)	(-1.164165e+03 1.364111e+01 1.175417e+01)
5.87444       	(-9.335204e+03 3.108593e+04 5.352359e+04)	(-8.171597e+03 3.107127e+04 5.351295e+04)	(-1.163607e+03 1.465527e+01 1.063849e+01)
5.91629       	(-9.245123e+03 3.110220e+04 5.349463e+04)	(-8.082826e+03 3.108654e+04 5.348501e+04)	(-1.162297e+03 1.566275e+01 9.627201e+00)
5.95815       	(-9.222334e+03 3.103299e+04 5.337419e+04)	(-8.061562e+03 3.101637e+04 5.336548e+04)	(-1.160771e+03 1.661641e+01 8.709808e+00)
6             	(-9.189872e+03 3.100125e+04 5.334379e+04)	(-8.031753e+03 3.098358e+04 5.333568e+04)	(-1.158119e+03 1.767720e+01 8.107178e+00)
