#0.000120005   	(-1.873211e+07 5.061595e+06 7.539363e+06)	(-1.873203e+07 5.061595e+06 7.539363e+06)	(-7.515839e+01 -8.692831e-02 9.290345e-02)
#0.000264017   	(-1.476272e+06 4.043907e+05 5.639777e+05)	(-1.476177e+06 4.043908e+05 5.639779e+05)	(-9.458635e+01 -1.386997e-01 -1.724272e-01)
#0.000436833   	(-6.531886e+05 2.643014e+05 3.427067e+05)	(-6.530924e+05 2.643015e+05 3.427070e+05)	(-9.620772e+01 -1.689578e-01 -2.892280e-01)
#0.000644211   	(-3.815740e+05 1.848107e+05 2.312939e+05)	(-3.814780e+05 1.848109e+05 2.312942e+05)	(-9.595057e+01 -2.726032e-01 -3.341517e-01)
#0.000893055   	(-2.520026e+05 1.377308e+05 1.703245e+05)	(-2.519069e+05 1.377312e+05 1.703249e+05)	(-9.569747e+01 -3.674536e-01 -3.592281e-01)
#0.00119165    	(-1.738630e+05 1.076537e+05 1.333284e+05)	(-1.737676e+05 1.076542e+05 1.333288e+05)	(-9.544262e+01 -4.605223e-01 -3.725567e-01)
#0.0015499     	(-1.233329e+05 8.796664e+04 1.100393e+05)	(-1.232377e+05 8.796720e+04 1.100397e+05)	(-9.518394e+01 -5.585028e-01 -3.798154e-01)
#0.00197972    	(-8.973538e+04 7.459401e+04 9.458379e+04)	(-8.964046e+04 7.459467e+04 9.458417e+04)	(-9.492222e+01 -6.653030e-01 -3.817991e-01)
#0.00249549    	(-6.737542e+04 6.487480e+04 8.372879e+04)	(-6.728076e+04 6.487558e+04 8.372916e+04)	(-9.465827e+01 -7.829476e-01 -3.753190e-01)
#0.00311429    	(-5.442364e+04 5.707849e+04 7.563901e+04)	(-5.432925e+04 5.707940e+04 7.563937e+04)	(-9.439151e+01 -9.130086e-01 -3.594859e-01)
0.026948      	(-2.188221e+04 2.825173e+04 4.960417e+04)	(-2.178875e+04 2.825465e+04 4.960360e+04)	(-9.346711e+01 -2.925647e+00 5.750316e-01)
0.0324454     	(-1.961743e+04 2.684497e+04 4.996213e+04)	(-1.952368e+04 2.684803e+04 4.996140e+04)	(-9.374346e+01 -3.060230e+00 7.294124e-01)
0.0390274     	(-1.743233e+04 2.556398e+04 5.034700e+04)	(-1.733827e+04 2.556713e+04 5.034618e+04)	(-9.405424e+01 -3.145153e+00 8.228802e-01)
0.0469043     	(-1.540704e+04 2.423510e+04 5.069597e+04)	(-1.531258e+04 2.423830e+04 5.069509e+04)	(-9.446134e+01 -3.195959e+00 8.815332e-01)
0.0563408     	(-1.408679e+04 2.277804e+04 5.045189e+04)	(-1.399174e+04 2.278126e+04 5.045096e+04)	(-9.505411e+01 -3.224894e+00 9.243309e-01)
0.0677102     	(-1.368893e+04 2.085456e+04 4.918199e+04)	(-1.359301e+04 2.085780e+04 4.918103e+04)	(-9.591920e+01 -3.235118e+00 9.582238e-01)
0.0812217     	(-1.397279e+04 1.840079e+04 4.662605e+04)	(-1.387566e+04 1.840402e+04 4.662509e+04)	(-9.713221e+01 -3.226663e+00 9.615859e-01)
0.0973406     	(-1.459340e+04 1.556718e+04 4.367319e+04)	(-1.449454e+04 1.557036e+04 4.367226e+04)	(-9.886169e+01 -3.182942e+00 9.245957e-01)
0.116146      	(-1.488083e+04 1.373226e+04 4.171892e+04)	(-1.477962e+04 1.373539e+04 4.171804e+04)	(-1.012072e+02 -3.132619e+00 8.746009e-01)
0.137703      	(-1.473904e+04 1.284266e+04 4.151357e+04)	(-1.463476e+04 1.284571e+04 4.151274e+04)	(-1.042744e+02 -3.054651e+00 8.280297e-01)
0.16234       	(-1.452592e+04 1.182063e+04 4.160005e+04)	(-1.441757e+04 1.182359e+04 4.159927e+04)	(-1.083523e+02 -2.962558e+00 7.816364e-01)
0.190262      	(-1.439867e+04 1.101725e+04 4.191896e+04)	(-1.428481e+04 1.102012e+04 4.191825e+04)	(-1.138528e+02 -2.874681e+00 7.081177e-01)
0.221406      	(-1.449652e+04 1.087716e+04 4.215430e+04)	(-1.437519e+04 1.087997e+04 4.215367e+04)	(-1.213324e+02 -2.808867e+00 6.270270e-01)
0.25255       	(-1.446612e+04 1.063713e+04 4.252378e+04)	(-1.433553e+04 1.063987e+04 4.252327e+04)	(-1.305837e+02 -2.738959e+00 5.047986e-01)
0.282448      	(-1.468518e+04 1.114682e+04 4.357686e+04)	(-1.454351e+04 1.114949e+04 4.357643e+04)	(-1.416744e+02 -2.672992e+00 4.351362e-01)
0.312346      	(-1.460120e+04 1.156978e+04 4.443616e+04)	(-1.444527e+04 1.157237e+04 4.443576e+04)	(-1.559278e+02 -2.584361e+00 3.978986e-01)
0.334528      	(-1.484952e+04 1.233201e+04 4.495401e+04)	(-1.467990e+04 1.233446e+04 4.495360e+04)	(-1.696274e+02 -2.450562e+00 4.051620e-01)
0.357476      	(-1.496853e+04 1.306080e+04 4.587423e+04)	(-1.478012e+04 1.306304e+04 4.587387e+04)	(-1.884031e+02 -2.245287e+00 3.553400e-01)
0.377555      	(-1.517636e+04 1.423147e+04 4.667829e+04)	(-1.496639e+04 1.423345e+04 4.667794e+04)	(-2.099629e+02 -1.978540e+00 3.440000e-01)
0.394845      	(-1.540413e+04 1.288980e+04 4.652420e+04)	(-1.516987e+04 1.289139e+04 4.652389e+04)	(-2.342566e+02 -1.588090e+00 3.138167e-01)
0.412135      	(-1.546525e+04 1.249615e+04 4.655202e+04)	(-1.519993e+04 1.249717e+04 4.655168e+04)	(-2.653207e+02 -1.019987e+00 3.377473e-01)
0.43173       	(-1.572104e+04 1.344691e+04 4.773186e+04)	(-1.541125e+04 1.344714e+04 4.773157e+04)	(-3.097958e+02 -2.343535e-01 2.949177e-01)
0.453587      	(-1.575465e+04 1.383504e+04 4.846667e+04)	(-1.538186e+04 1.383432e+04 4.846643e+04)	(-3.727932e+02 7.265830e-01 2.333308e-01)
0.474603      	(-1.602937e+04 1.417304e+04 4.954664e+04)	(-1.557954e+04 1.417097e+04 4.954651e+04)	(-4.498283e+02 2.063468e+00 1.275696e-01)
0.494062      	(-1.607828e+04 1.354610e+04 4.952256e+04)	(-1.554088e+04 1.354264e+04 4.952242e+04)	(-5.373991e+02 3.459627e+00 1.403844e-01)
0.509872      	(-1.648854e+04 1.369856e+04 4.915612e+04)	(-1.586652e+04 1.369386e+04 4.915587e+04)	(-6.220237e+02 4.700671e+00 2.417906e-01)
0.524288      	(-1.654779e+04 1.372512e+04 4.884500e+04)	(-1.583747e+04 1.371899e+04 4.884453e+04)	(-7.103161e+02 6.121826e+00 4.679144e-01)
0.538704      	(-1.691373e+04 1.402563e+04 4.959022e+04)	(-1.610673e+04 1.401786e+04 4.958908e+04)	(-8.069990e+02 7.774503e+00 1.141857e+00)
0.550843      	(-1.691935e+04 1.229319e+04 4.945961e+04)	(-1.602424e+04 1.228399e+04 4.945717e+04)	(-8.951063e+02 9.194592e+00 2.441868e+00)
0.564454      	(-1.710693e+04 1.151323e+04 4.933354e+04)	(-1.610796e+04 1.150292e+04 4.932991e+04)	(-9.989632e+02 1.031144e+01 3.628799e+00)
0.579473      	(-1.739585e+04 1.018803e+04 4.856431e+04)	(-1.628238e+04 1.017641e+04 4.856024e+04)	(-1.113469e+03 1.162859e+01 4.062993e+00)
0.596294      	(-1.756250e+04 1.006269e+04 4.756886e+04)	(-1.631939e+04 1.004844e+04 4.756549e+04)	(-1.243108e+03 1.425813e+01 3.375346e+00)
0.613846      	(-1.788336e+04 1.075714e+04 4.721141e+04)	(-1.650457e+04 1.073982e+04 4.720986e+04)	(-1.378784e+03 1.731483e+01 1.543672e+00)
0.629936      	(-1.813605e+04 1.233949e+04 4.811765e+04)	(-1.663204e+04 1.231856e+04 4.811743e+04)	(-1.504007e+03 2.093595e+01 2.159328e-01)
0.646026      	(-1.833763e+04 1.289209e+04 4.755504e+04)	(-1.670560e+04 1.286731e+04 4.755551e+04)	(-1.632029e+03 2.477660e+01 -4.714514e-01)
0.658668      	(-1.849255e+04 1.255734e+04 4.650834e+04)	(-1.676076e+04 1.253015e+04 4.650928e+04)	(-1.731792e+03 2.718820e+01 -9.358190e-01)
0.67289       	(-1.864753e+04 1.409627e+04 4.791744e+04)	(-1.680869e+04 1.406621e+04 4.791886e+04)	(-1.838838e+03 3.005798e+01 -1.420414e+00)
0.689245      	(-1.872765e+04 1.252680e+04 4.712422e+04)	(-1.677160e+04 1.249424e+04 4.712597e+04)	(-1.956055e+03 3.255931e+01 -1.742310e+00)
0.707525      	(-1.890766e+04 1.165076e+04 4.602433e+04)	(-1.682772e+04 1.161588e+04 4.602651e+04)	(-2.079941e+03 3.487956e+01 -2.183898e+00)
0.727023      	(-1.903087e+04 1.159768e+04 4.631183e+04)	(-1.683167e+04 1.156116e+04 4.631426e+04)	(-2.199197e+03 3.652304e+01 -2.429936e+00)
0.746522      	(-1.920859e+04 1.023762e+04 4.538879e+04)	(-1.690112e+04 1.020010e+04 4.539177e+04)	(-2.307474e+03 3.751582e+01 -2.979009e+00)
0.767645      	(-1.921338e+04 1.070861e+04 4.521630e+04)	(-1.679797e+04 1.066949e+04 4.522091e+04)	(-2.415411e+03 3.912073e+01 -4.613782e+00)
0.79088       	(-1.943367e+04 1.109608e+04 4.505024e+04)	(-1.691242e+04 1.105622e+04 4.505428e+04)	(-2.521252e+03 3.985771e+01 -4.041383e+00)
0.814116      	(-1.947172e+04 1.003617e+04 4.407661e+04)	(-1.684766e+04 9.993570e+03 4.408173e+04)	(-2.624067e+03 4.259933e+01 -5.118318e+00)
0.840671      	(-1.955393e+04 1.221967e+04 4.580913e+04)	(-1.682773e+04 1.217303e+04 4.581664e+04)	(-2.726202e+03 4.664249e+01 -7.512324e+00)
0.863432      	(-1.957802e+04 1.353793e+04 4.566717e+04)	(-1.676262e+04 1.348869e+04 4.567651e+04)	(-2.815403e+03 4.923242e+01 -9.344448e+00)
0.890746      	(-1.957132e+04 1.258330e+04 4.557038e+04)	(-1.666644e+04 1.253357e+04 4.558079e+04)	(-2.904878e+03 4.972905e+01 -1.040853e+01)
0.918059      	(-1.966712e+04 1.381749e+04 4.658472e+04)	(-1.667648e+04 1.376329e+04 4.659600e+04)	(-2.990641e+03 5.419987e+01 -1.127986e+01)
0.945373      	(-1.975119e+04 1.471292e+04 4.774143e+04)	(-1.666713e+04 1.464849e+04 4.775990e+04)	(-3.084062e+03 6.442992e+01 -1.847079e+01)
0.963582      	(-1.997812e+04 1.318898e+04 4.581969e+04)	(-1.683480e+04 1.311884e+04 4.584219e+04)	(-3.143325e+03 7.014153e+01 -2.249423e+01)
0.981791      	(-2.002856e+04 1.281631e+04 4.577505e+04)	(-1.684195e+04 1.274353e+04 4.579809e+04)	(-3.186608e+03 7.277677e+01 -2.303659e+01)
1             	(-2.009167e+04 1.374780e+04 4.560736e+04)	(-1.687608e+04 1.367230e+04 4.563439e+04)	(-3.215589e+03 7.550717e+01 -2.702885e+01)
1.02041       	(-2.012717e+04 1.301228e+04 4.558272e+04)	(-1.691055e+04 1.293650e+04 4.561172e+04)	(-3.216622e+03 7.578252e+01 -2.900457e+01)
1.0417        	(-2.018120e+04 1.267490e+04 4.480922e+04)	(-1.696986e+04 1.259613e+04 4.484247e+04)	(-3.211335e+03 7.877397e+01 -3.325036e+01)
1.06348       	(-2.028216e+04 1.275893e+04 4.447454e+04)	(-1.708556e+04 1.267671e+04 4.451365e+04)	(-3.196597e+03 8.221461e+01 -3.910852e+01)
1.08477       	(-2.039916e+04 1.254227e+04 4.428724e+04)	(-1.722128e+04 1.245953e+04 4.432863e+04)	(-3.177875e+03 8.274419e+01 -4.139574e+01)
1.10824       	(-2.051022e+04 1.285651e+04 4.442230e+04)	(-1.734281e+04 1.277098e+04 4.446687e+04)	(-3.167405e+03 8.553514e+01 -4.457201e+01)
1.1311        	(-2.060141e+04 1.184902e+04 4.433203e+04)	(-1.745437e+04 1.176712e+04 4.436896e+04)	(-3.147040e+03 8.190690e+01 -3.693168e+01)
1.15338       	(-2.081182e+04 1.117305e+04 4.352318e+04)	(-1.767445e+04 1.109227e+04 4.355412e+04)	(-3.137374e+03 8.078546e+01 -3.093664e+01)
1.17509       	(-2.078335e+04 1.125787e+04 4.279077e+04)	(-1.764846e+04 1.117502e+04 4.281756e+04)	(-3.134892e+03 8.284696e+01 -2.678951e+01)
1.198         	(-2.103062e+04 1.197363e+04 4.357168e+04)	(-1.792879e+04 1.188808e+04 4.359627e+04)	(-3.101830e+03 8.555010e+01 -2.458952e+01)
1.22028       	(-2.083583e+04 1.218114e+04 4.334112e+04)	(-1.776571e+04 1.209699e+04 4.335837e+04)	(-3.070118e+03 8.414765e+01 -1.724246e+01)
1.24465       	(-2.075808e+04 1.317515e+04 4.440755e+04)	(-1.771718e+04 1.309945e+04 4.441328e+04)	(-3.040901e+03 7.570072e+01 -5.732934e+00)
1.27162       	(-2.037866e+04 1.443859e+04 4.563633e+04)	(-1.735898e+04 1.437139e+04 4.563188e+04)	(-3.019683e+03 6.719834e+01 4.457804e+00)
1.2986        	(-2.045841e+04 1.563778e+04 4.725114e+04)	(-1.745307e+04 1.557909e+04 4.723620e+04)	(-3.005348e+03 5.868677e+01 1.494012e+01)
1.32666       	(-2.028194e+04 1.661815e+04 4.843939e+04)	(-1.728975e+04 1.656121e+04 4.841982e+04)	(-2.992197e+03 5.694049e+01 1.957055e+01)
1.35471       	(-1.997407e+04 1.598347e+04 4.677231e+04)	(-1.698916e+04 1.592547e+04 4.675285e+04)	(-2.984916e+03 5.799282e+01 1.946123e+01)
1.38277       	(-2.004636e+04 1.571963e+04 4.588950e+04)	(-1.707079e+04 1.566192e+04 4.586805e+04)	(-2.975570e+03 5.771204e+01 2.144983e+01)
1.41082       	(-1.981642e+04 1.616991e+04 4.609246e+04)	(-1.685071e+04 1.611453e+04 4.606524e+04)	(-2.965706e+03 5.537172e+01 2.721225e+01)
1.44028       	(-1.989311e+04 1.602550e+04 4.595437e+04)	(-1.693689e+04 1.597190e+04 4.592228e+04)	(-2.956217e+03 5.360471e+01 3.209626e+01)
1.46974       	(-1.977686e+04 1.492072e+04 4.534279e+04)	(-1.682942e+04 1.486752e+04 4.530789e+04)	(-2.947440e+03 5.319268e+01 3.489740e+01)
1.49765       	(-1.971395e+04 1.468375e+04 4.515383e+04)	(-1.677437e+04 1.463229e+04 4.511513e+04)	(-2.939579e+03 5.146389e+01 3.870131e+01)
1.52556       	(-1.984059e+04 1.450051e+04 4.494608e+04)	(-1.690903e+04 1.445081e+04 4.490366e+04)	(-2.931568e+03 4.970803e+01 4.242797e+01)
1.55192       	(-1.980371e+04 1.441168e+04 4.448694e+04)	(-1.687889e+04 1.436295e+04 4.444107e+04)	(-2.924822e+03 4.873015e+01 4.587501e+01)
1.57432       	(-2.002839e+04 1.450527e+04 4.401035e+04)	(-1.711345e+04 1.445716e+04 4.396426e+04)	(-2.914940e+03 4.811181e+01 4.609082e+01)
1.59672       	(-1.998998e+04 1.444757e+04 4.346272e+04)	(-1.708299e+04 1.439858e+04 4.341915e+04)	(-2.906988e+03 4.899284e+01 4.356530e+01)
1.61795       	(-1.993867e+04 1.406657e+04 4.340445e+04)	(-1.704334e+04 1.401695e+04 4.336186e+04)	(-2.895324e+03 4.961768e+01 4.259298e+01)
1.63917       	(-1.996795e+04 1.351886e+04 4.323798e+04)	(-1.708291e+04 1.346861e+04 4.319691e+04)	(-2.885045e+03 5.024838e+01 4.107667e+01)
1.65722       	(-1.995887e+04 1.377790e+04 4.297547e+04)	(-1.708358e+04 1.372740e+04 4.293493e+04)	(-2.875283e+03 5.049580e+01 4.053604e+01)
1.67436       	(-1.993166e+04 1.320845e+04 4.230984e+04)	(-1.706543e+04 1.315835e+04 4.227020e+04)	(-2.866232e+03 5.010098e+01 3.964342e+01)
1.69351       	(-1.994922e+04 1.323233e+04 4.269681e+04)	(-1.709507e+04 1.318204e+04 4.265872e+04)	(-2.854150e+03 5.028477e+01 3.808421e+01)
1.71154       	(-1.988278e+04 1.304079e+04 4.252636e+04)	(-1.703995e+04 1.299046e+04 4.248957e+04)	(-2.842832e+03 5.033484e+01 3.678635e+01)
1.72851       	(-1.997286e+04 1.179362e+04 4.221202e+04)	(-1.714264e+04 1.174369e+04 4.217613e+04)	(-2.830224e+03 4.992292e+01 3.589392e+01)
1.74548       	(-1.982502e+04 1.171296e+04 4.230161e+04)	(-1.700781e+04 1.166272e+04 4.226677e+04)	(-2.817205e+03 5.024171e+01 3.484732e+01)
1.76244       	(-1.995218e+04 1.239803e+04 4.287005e+04)	(-1.714845e+04 1.234771e+04 4.283584e+04)	(-2.803730e+03 5.032130e+01 3.420269e+01)
1.78072       	(-1.980816e+04 1.273266e+04 4.292749e+04)	(-1.701608e+04 1.268192e+04 4.289413e+04)	(-2.792079e+03 5.074465e+01 3.336004e+01)
1.79899       	(-1.985698e+04 1.273856e+04 4.281792e+04)	(-1.707703e+04 1.268679e+04 4.278618e+04)	(-2.779946e+03 5.177000e+01 3.174108e+01)
1.81726       	(-1.984048e+04 1.283644e+04 4.275515e+04)	(-1.706819e+04 1.278323e+04 4.272519e+04)	(-2.772291e+03 5.321228e+01 2.996070e+01)
1.83757       	(-1.983673e+04 1.342026e+04 4.347329e+04)	(-1.707305e+04 1.336559e+04 4.344577e+04)	(-2.763681e+03 5.466529e+01 2.752834e+01)
1.85787       	(-1.980781e+04 1.374558e+04 4.412599e+04)	(-1.704918e+04 1.368962e+04 4.409981e+04)	(-2.758629e+03 5.596294e+01 2.618830e+01)
1.87818       	(-1.984028e+04 1.401771e+04 4.479468e+04)	(-1.708576e+04 1.396118e+04 4.476817e+04)	(-2.754518e+03 5.653187e+01 2.650756e+01)
1.89848       	(-1.977241e+04 1.282160e+04 4.475299e+04)	(-1.701646e+04 1.276387e+04 4.472700e+04)	(-2.755957e+03 5.772397e+01 2.598785e+01)
1.91878       	(-1.974463e+04 1.184329e+04 4.435109e+04)	(-1.698699e+04 1.178406e+04 4.432505e+04)	(-2.757640e+03 5.923788e+01 2.604004e+01)
1.93909       	(-1.967931e+04 1.152319e+04 4.410124e+04)	(-1.691804e+04 1.146349e+04 4.407429e+04)	(-2.761274e+03 5.969975e+01 2.694925e+01)
1.95939       	(-1.976727e+04 1.271682e+04 4.480817e+04)	(-1.699881e+04 1.265691e+04 4.478035e+04)	(-2.768452e+03 5.991165e+01 2.782155e+01)
1.9797        	(-1.977999e+04 1.406981e+04 4.582438e+04)	(-1.700419e+04 1.400827e+04 4.579708e+04)	(-2.775801e+03 6.153688e+01 2.730110e+01)
2             	(-1.987026e+04 1.404281e+04 4.582942e+04)	(-1.708496e+04 1.398000e+04 4.580252e+04)	(-2.785296e+03 6.280846e+01 2.689437e+01)
2.02222       	(-1.986261e+04 1.453851e+04 4.644812e+04)	(-1.706689e+04 1.447437e+04 4.642164e+04)	(-2.795725e+03 6.414033e+01 2.647109e+01)
2.04259       	(-1.994291e+04 1.496593e+04 4.644407e+04)	(-1.713933e+04 1.490039e+04 4.641715e+04)	(-2.803579e+03 6.553243e+01 2.691799e+01)
2.06254       	(-1.986877e+04 1.456753e+04 4.592761e+04)	(-1.705895e+04 1.450108e+04 4.590016e+04)	(-2.809822e+03 6.645255e+01 2.745087e+01)
2.08337       	(-1.988521e+04 1.451118e+04 4.583743e+04)	(-1.707508e+04 1.444391e+04 4.581052e+04)	(-2.810126e+03 6.726842e+01 2.691112e+01)
2.1033        	(-1.989332e+04 1.502832e+04 4.601039e+04)	(-1.709023e+04 1.496037e+04 4.598440e+04)	(-2.803094e+03 6.795563e+01 2.598982e+01)
2.12517       	(-1.986663e+04 1.457361e+04 4.547253e+04)	(-1.707197e+04 1.450457e+04 4.544807e+04)	(-2.794662e+03 6.904765e+01 2.445898e+01)
2.14651       	(-1.993204e+04 1.440235e+04 4.493856e+04)	(-1.714713e+04 1.433269e+04 4.491568e+04)	(-2.784912e+03 6.966034e+01 2.288116e+01)
2.16784       	(-1.990086e+04 1.479671e+04 4.504633e+04)	(-1.712796e+04 1.472627e+04 4.502543e+04)	(-2.772907e+03 7.044141e+01 2.090289e+01)
2.1872        	(-2.002762e+04 1.491749e+04 4.506256e+04)	(-1.727241e+04 1.484724e+04 4.504334e+04)	(-2.755213e+03 7.024564e+01 1.921847e+01)
2.20752       	(-1.984236e+04 1.462580e+04 4.494737e+04)	(-1.710702e+04 1.455567e+04 4.493050e+04)	(-2.735341e+03 7.013146e+01 1.687147e+01)
2.22784       	(-1.990743e+04 1.418874e+04 4.448772e+04)	(-1.719434e+04 1.411794e+04 4.447373e+04)	(-2.713096e+03 7.080314e+01 1.398530e+01)
2.24871       	(-1.981360e+04 1.390191e+04 4.448984e+04)	(-1.712128e+04 1.383046e+04 4.447766e+04)	(-2.692325e+03 7.145267e+01 1.218293e+01)
2.26848       	(-1.977910e+04 1.383364e+04 4.422322e+04)	(-1.710829e+04 1.376140e+04 4.421374e+04)	(-2.670814e+03 7.224629e+01 9.483667e+00)
2.28341       	(-1.981341e+04 1.400361e+04 4.339563e+04)	(-1.715941e+04 1.393145e+04 4.338661e+04)	(-2.653991e+03 7.215680e+01 9.021282e+00)
2.30007       	(-1.983581e+04 1.372631e+04 4.323789e+04)	(-1.719876e+04 1.365396e+04 4.322966e+04)	(-2.637045e+03 7.235001e+01 8.232498e+00)
2.31849       	(-1.974020e+04 1.383609e+04 4.336218e+04)	(-1.711972e+04 1.376335e+04 4.335462e+04)	(-2.620481e+03 7.273908e+01 7.555862e+00)
2.33553       	(-1.989456e+04 1.408743e+04 4.330317e+04)	(-1.728950e+04 1.401434e+04 4.329592e+04)	(-2.605066e+03 7.309169e+01 7.243156e+00)
2.35063       	(-1.979436e+04 1.435454e+04 4.291489e+04)	(-1.720200e+04 1.428085e+04 4.290779e+04)	(-2.592359e+03 7.368426e+01 7.101399e+00)
2.36728       	(-1.994049e+04 1.422054e+04 4.326541e+04)	(-1.736117e+04 1.414644e+04 4.325830e+04)	(-2.579325e+03 7.409541e+01 7.106419e+00)
2.38645       	(-1.978210e+04 1.389586e+04 4.309635e+04)	(-1.721583e+04 1.382167e+04 4.308878e+04)	(-2.566269e+03 7.419724e+01 7.565867e+00)
2.40624       	(-1.990890e+04 1.386960e+04 4.304608e+04)	(-1.735593e+04 1.379567e+04 4.303769e+04)	(-2.552973e+03 7.392867e+01 8.394313e+00)
2.4254        	(-1.981300e+04 1.412978e+04 4.290057e+04)	(-1.727119e+04 1.405629e+04 4.289120e+04)	(-2.541816e+03 7.348545e+01 9.371756e+00)
2.44668       	(-1.988922e+04 1.371710e+04 4.299805e+04)	(-1.735835e+04 1.364440e+04 4.298708e+04)	(-2.530862e+03 7.270059e+01 1.096367e+01)
2.46796       	(-1.966124e+04 1.376682e+04 4.254207e+04)	(-1.714072e+04 1.369516e+04 4.252948e+04)	(-2.520517e+03 7.165457e+01 1.258703e+01)
2.48924       	(-1.990899e+04 1.353961e+04 4.266292e+04)	(-1.739844e+04 1.346904e+04 4.264914e+04)	(-2.510549e+03 7.056279e+01 1.377597e+01)
2.51145       	(-1.969637e+04 1.334097e+04 4.214032e+04)	(-1.719772e+04 1.327153e+04 4.212556e+04)	(-2.498649e+03 6.944601e+01 1.475659e+01)
2.53366       	(-1.980185e+04 1.355377e+04 4.251501e+04)	(-1.731487e+04 1.348516e+04 4.249934e+04)	(-2.486974e+03 6.861253e+01 1.566903e+01)
2.55697       	(-1.972659e+04 1.385361e+04 4.267907e+04)	(-1.725185e+04 1.378572e+04 4.266264e+04)	(-2.474745e+03 6.788399e+01 1.643057e+01)
2.57912       	(-1.980525e+04 1.408883e+04 4.286411e+04)	(-1.734116e+04 1.402139e+04 4.284702e+04)	(-2.464090e+03 6.743575e+01 1.708951e+01)
2.60251       	(-1.984639e+04 1.406044e+04 4.308426e+04)	(-1.738975e+04 1.399365e+04 4.306639e+04)	(-2.456638e+03 6.679541e+01 1.787811e+01)
2.62589       	(-2.001199e+04 1.465008e+04 4.346614e+04)	(-1.756136e+04 1.458386e+04 4.344765e+04)	(-2.450630e+03 6.622305e+01 1.848664e+01)
2.64927       	(-2.006008e+04 1.453529e+04 4.326705e+04)	(-1.761175e+04 1.447003e+04 4.324872e+04)	(-2.448328e+03 6.525442e+01 1.832902e+01)
