# Force       
0.172691       -4.646695e+02 1.624944e+02 5.197372e+03 -2.743651e+02 1.645961e+02 5.202666e+03 -1.903044e+02 -2.101717e+00 -5.293981e+00
0.50168        -8.978074e+02 3.163685e+02 6.469612e+03 -5.638524e+02 3.199348e+02 6.475469e+03 -3.339550e+02 -3.566340e+00 -5.856691e+00
0.789297       -1.403740e+03 8.918367e+02 8.462473e+03 -8.310822e+02 8.854491e+02 8.460738e+03 -5.726581e+02 6.387537e+00 1.734389e+00
1.180948       -1.974524e+03 1.016366e+03 1.182054e+04 -1.065207e+03 9.850598e+02 1.181328e+04 -9.093173e+02 3.130577e+01 7.257135e+00
1.4576726834   -2.240779e+03 1.293561e+03 1.355516e+04 -1.353178e+03 1.256189e+03 1.354246e+04 -8.876009e+02 3.737193e+01 1.270339e+01
1.7337214879903 -2.388171e+03 1.095337e+03 1.392692e+04 -1.241405e+03 1.046769e+03 1.392291e+04 -1.146767e+03 4.856745e+01 4.013388e+00
2.026641022386618 -2.700779e+03 9.872260e+02 1.414620e+04 -1.265700e+03 9.441917e+02 1.416443e+04 -1.435079e+03 4.303427e+01 -1.823182e+01
2.313407847214397 -2.904848e+03 9.923322e+02 1.410367e+04 -1.361808e+03 9.537907e+02 1.413397e+04 -1.543040e+03 3.854147e+01 -3.030607e+01
2.601856411813925 -3.097936e+03 1.058257e+03 1.485341e+04 -1.493915e+03 1.029654e+03 1.488826e+04 -1.604021e+03 2.860302e+01 -3.485596e+01
2.89367798735741 -3.183953e+03 1.111446e+03 1.592570e+04 -1.597974e+03 1.086223e+03 1.596084e+04 -1.585979e+03 2.522306e+01 -3.513810e+01
3.161978256686825 -3.164797e+03 1.149715e+03 1.661112e+04 -1.673976e+03 1.128952e+03 1.664419e+04 -1.490821e+03 2.076384e+01 -3.306507e+01
3.417196561132752 -3.073207e+03 1.233343e+03 1.723932e+04 -1.730555e+03 1.216639e+03 1.726801e+04 -1.342653e+03 1.670475e+01 -2.868768e+01
3.665018100060965 -2.982884e+03 1.320573e+03 1.779862e+04 -1.784372e+03 1.309167e+03 1.782410e+04 -1.198511e+03 1.140615e+01 -2.547802e+01
3.917504473006754 -2.817064e+03 1.348280e+03 1.812864e+04 -1.790986e+03 1.342876e+03 1.815100e+04 -1.026077e+03 5.403871e+00 -2.235789e+01
4.167742604322683 -2.617702e+03 1.333201e+03 1.827693e+04 -1.798866e+03 1.335086e+03 1.829615e+04 -8.188365e+02 -1.885250e+00 -1.922026e+01
4.423337209765177 -2.394548e+03 1.314121e+03 1.830528e+04 -1.801246e+03 1.323245e+03 1.832079e+04 -5.933011e+02 -9.124076e+00 -1.551305e+01
4.684372141264783 -2.190431e+03 1.285511e+03 1.816003e+04 -1.785340e+03 1.297682e+03 1.817155e+04 -4.050903e+02 -1.217073e+01 -1.152074e+01
4.950950549991659 -2.042864e+03 1.243577e+03 1.769128e+04 -1.732995e+03 1.256653e+03 1.769998e+04 -3.098686e+02 -1.307557e+01 -8.701081e+00
